313201	48.80	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
354373	48.50	PR	LONDRINA                                         	ADMINISTRACAO                
317807	48.50	DF	BRASILIA                                         	ADMINISTRACAO                
227159	48.30	AM	MANAUS                                           	ADMINISTRACAO                
10357	48.80	MT	CUIABA                                           	ADMINISTRACAO                
222027	48.80	MG	VICOSA                                           	ADMINISTRACAO                
327968	48.50	PI	PARNAIBA                                         	ADMINISTRACAO                
229079	48.50	PR	CURITIBA                                         	ADMINISTRACAO                
107535	48.50	PR	CURITIBA                                         	ADMINISTRACAO                
144242	48.50	MG	VICOSA                                           	ADMINISTRACAO                
73691	48.50	PR	LONDRINA                                         	ADMINISTRACAO                
96183	48.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
347661	48.30	PR	LONDRINA                                         	ADMINISTRACAO                
52105	48.00	MG	VICOSA                                           	ADMINISTRACAO                
175131	48.00	PR	LONDRINA                                         	ADMINISTRACAO                
106233	48.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
213784	48.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
368431	48.00	AM	MANAUS                                           	ADMINISTRACAO                
253139	48.00	DF	BRASILIA                                         	ADMINISTRACAO                
241228	48.00	DF	BRASILIA                                         	ADMINISTRACAO                
234043	48.00	DF	BRASILIA                                         	ADMINISTRACAO                
467354	47.80	MG	VICOSA                                           	ADMINISTRACAO                
34800	47.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
225632	47.30	PR	LONDRINA                                         	ADMINISTRACAO                
187784	47.80	PR	LONDRINA                                         	ADMINISTRACAO                
86323	47.80	AM	MANAUS                                           	ADMINISTRACAO                
219212	47.80	PR	CURITIBA                                         	ADMINISTRACAO                
384572	47.80	DF	BRASILIA                                         	ADMINISTRACAO                
289433	47.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
406263	47.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
15820	47.50	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
109676	47.50	PI	PARNAIBA                                         	ADMINISTRACAO                
66569	47.50	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
452420	47.50	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
360165	47.50	DF	BRASILIA                                         	ADMINISTRACAO                
469270	47.50	PR	CURITIBA                                         	ADMINISTRACAO                
12279	47.30	PR	LONDRINA                                         	ADMINISTRACAO                
12279	47.30	PR	LONDRINA                                         	ADMINISTRACAO                
8586	47.30	PI	PARNAIBA                                         	ADMINISTRACAO                
100680	47.50	PR	CURITIBA                                         	ADMINISTRACAO                
356952	47.50	AM	MANAUS                                           	ADMINISTRACAO                
163641	47.50	PR	LONDRINA                                         	ADMINISTRACAO                
368815	47.50	DF	BRASILIA                                         	ADMINISTRACAO                
5553	47.50	AM	MANAUS                                           	ADMINISTRACAO                
304747	47.50	MG	VICOSA                                           	ADMINISTRACAO                
317055	47.30	AM	MANAUS                                           	ADMINISTRACAO                
233406	47.30	AM	MANAUS                                           	ADMINISTRACAO                
28009	47.30	AM	MANAUS                                           	ADMINISTRACAO                
303348	47.00	PR	CURITIBA                                         	ADMINISTRACAO                
41603	47.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
380532	47.00	PI	TERESINA                                         	ADMINISTRACAO                
50848	47.00	AM	MANAUS                                           	ADMINISTRACAO                
89359	47.00	PI	TERESINA                                         	ADMINISTRACAO                
186581	47.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
463262	47.00	AM	MANAUS                                           	ADMINISTRACAO                
416795	46.80	PI	TERESINA                                         	ADMINISTRACAO                
280259	46.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
58361	46.80	DF	BRASILIA                                         	ADMINISTRACAO                
239866	46.80	AM	MANAUS                                           	ADMINISTRACAO                
326232	46.30	PI	PARNAIBA                                         	ADMINISTRACAO                
71366	46.50	PR	CURITIBA                                         	ADMINISTRACAO                
369241	46.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
329668	46.50	DF	BRASILIA                                         	ADMINISTRACAO                
307220	46.80	PI	TERESINA                                         	ADMINISTRACAO                
132834	46.80	MG	VICOSA                                           	ADMINISTRACAO                
193803	46.50	AM	MANAUS                                           	ADMINISTRACAO                
326182	46.30	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
156344	46.30	PR	CURITIBA                                         	ADMINISTRACAO                
142837	46.80	DF	BRASILIA                                         	ADMINISTRACAO                
221936	46.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
33559	46.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
319117	46.50	PR	LONDRINA                                         	ADMINISTRACAO                
96765	46.30	PR	LONDRINA                                         	ADMINISTRACAO                
220216	46.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
220216	46.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
336015	46.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
34535	46.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
24438	46.00	PR	LONDRINA                                         	ADMINISTRACAO                
422625	46.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
444554	46.00	PR	CURITIBA                                         	ADMINISTRACAO                
289862	46.00	MG	VICOSA                                           	ADMINISTRACAO                
13553	46.00	MG	VICOSA                                           	ADMINISTRACAO                
459126	46.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
84823	46.00	AM	MANAUS                                           	ADMINISTRACAO                
29920	46.00	AM	MANAUS                                           	ADMINISTRACAO                
254576	46.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
459925	45.80	AM	MANAUS                                           	ADMINISTRACAO                
13553	46.00	MG	VICOSA                                           	ADMINISTRACAO                
209858	45.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
3196	45.80	AM	MANAUS                                           	ADMINISTRACAO                
437129	45.50	AM	MANAUS                                           	ADMINISTRACAO                
366462	45.50	DF	BRASILIA                                         	ADMINISTRACAO                
219119	44.80	PR	CURITIBA                                         	ADMINISTRACAO                
313078	44.50	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
412715	44.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
373477	44.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
69224	44.00	PR	CURITIBA                                         	ADMINISTRACAO                
16047	44.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
209858	45.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
366462	45.50	DF	BRASILIA                                         	ADMINISTRACAO                
437129	45.50	AM	MANAUS                                           	ADMINISTRACAO                
295744	45.30	PI	PARNAIBA                                         	ADMINISTRACAO                
210080	45.30	DF	BRASILIA                                         	ADMINISTRACAO                
130458	45.00	PR	LONDRINA                                         	ADMINISTRACAO                
266463	45.00	PR	CURITIBA                                         	ADMINISTRACAO                
307860	45.00	AM	MANAUS                                           	ADMINISTRACAO                
304832	45.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
170937	45.00	PR	LONDRINA                                         	ADMINISTRACAO                
119830	45.00	DF	BRASILIA                                         	ADMINISTRACAO                
35798	45.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
49198	45.00	PR	LONDRINA                                         	ADMINISTRACAO                
457319	44.80	PR	LONDRINA                                         	ADMINISTRACAO                
352413	44.80	PI	PARNAIBA                                         	ADMINISTRACAO                
219119	44.80	PR	CURITIBA                                         	ADMINISTRACAO                
212231	44.80	DF	BRASILIA                                         	ADMINISTRACAO                
464997	44.50	PR	LONDRINA                                         	ADMINISTRACAO                
412715	44.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
231014	44.30	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
313078	44.50	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
378258	44.50	AM	MANAUS                                           	ADMINISTRACAO                
108114	44.50	AM	MANAUS                                           	ADMINISTRACAO                
306648	44.30	DF	BRASILIA                                         	ADMINISTRACAO                
373477	44.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
325485	44.30	PR	LONDRINA                                         	ADMINISTRACAO                
273426	44.30	MG	VICOSA                                           	ADMINISTRACAO                
69224	44.00	PR	CURITIBA                                         	ADMINISTRACAO                
16047	44.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
355310	44.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
110356	44.00	MG	VICOSA                                           	ADMINISTRACAO                
92172	44.00	PI	PARNAIBA                                         	ADMINISTRACAO                
354405	43.80	MT	CUIABA                                           	ADMINISTRACAO                
346924	43.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
61117	43.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
220132	43.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
9997	43.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
184524	43.50	AM	MANAUS                                           	ADMINISTRACAO                
17999	43.50	MG	VICOSA                                           	ADMINISTRACAO                
21971	43.50	PI	PARNAIBA                                         	ADMINISTRACAO                
152355	43.30	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
354067	43.30	AM	MANAUS                                           	ADMINISTRACAO                
97761	43.30	MG	VICOSA                                           	ADMINISTRACAO                
169912	43.30	PI	TERESINA                                         	ADMINISTRACAO                
168351	43.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
234756	43.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
47218	43.00	AM	MANAUS                                           	ADMINISTRACAO                
2717	43.00	PR	LONDRINA                                         	ADMINISTRACAO                
415432	52.30	PI	PARNAIBA                                         	ADMINISTRACAO                
327968	48.50	PI	PARNAIBA                                         	ADMINISTRACAO                
109676	47.50	PI	PARNAIBA                                         	ADMINISTRACAO                
380532	47.00	PI	TERESINA                                         	ADMINISTRACAO                
169912	43.30	PI	TERESINA                                         	ADMINISTRACAO                
42668	42.80	PR	CURITIBA                                         	ADMINISTRACAO                
42668	42.80	PR	CURITIBA                                         	ADMINISTRACAO                
251057	42.80	MG	VICOSA                                           	ADMINISTRACAO                
394362	42.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
337759	42.50	DF	BRASILIA                                         	ADMINISTRACAO                
221291	42.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
468659	42.50	AM	MANAUS                                           	ADMINISTRACAO                
364281	42.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
168228	42.30	AM	MANAUS                                           	ADMINISTRACAO                
205242	42.30	PI	TERESINA                                         	ADMINISTRACAO                
301704	42.30	MG	VICOSA                                           	ADMINISTRACAO                
381184	42.30	PR	LONDRINA                                         	ADMINISTRACAO                
205242	42.30	PI	TERESINA                                         	ADMINISTRACAO                
386583	42.00	AM	MANAUS                                           	ADMINISTRACAO                
337846	42.00	PI	PARNAIBA                                         	ADMINISTRACAO                
262744	42.00	MG	VICOSA                                           	ADMINISTRACAO                
337846	42.00	PI	PARNAIBA                                         	ADMINISTRACAO                
208266	41.80	AM	MANAUS                                           	ADMINISTRACAO                
374342	41.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
421168	41.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
405280	41.80	PR	LONDRINA                                         	ADMINISTRACAO                
65840	41.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
348940	41.00	PR	LONDRINA                                         	ADMINISTRACAO                
175921	41.00	DF	BRASILIA                                         	ADMINISTRACAO                
69108	41.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
419751	40.80	PI	PARNAIBA                                         	ADMINISTRACAO                
381088	40.80	PR	LONDRINA                                         	ADMINISTRACAO                
224450	40.50	MT	CUIABA                                           	ADMINISTRACAO                
413185	40.00	MG	VICOSA                                           	ADMINISTRACAO                
314937	38.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
440868	41.50	PR	LONDRINA                                         	ADMINISTRACAO                
116493	41.50	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
395218	41.30	PI	TERESINA                                         	ADMINISTRACAO                
65840	41.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
149115	41.00	AM	MANAUS                                           	ADMINISTRACAO                
69108	41.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
175921	41.00	DF	BRASILIA                                         	ADMINISTRACAO                
348940	41.00	PR	LONDRINA                                         	ADMINISTRACAO                
305445	41.00	AM	MANAUS                                           	ADMINISTRACAO                
97378	40.80	PR	LONDRINA                                         	ADMINISTRACAO                
36075	40.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
381088	40.80	PR	LONDRINA                                         	ADMINISTRACAO                
419751	40.80	PI	PARNAIBA                                         	ADMINISTRACAO                
76367	40.80	PR	LONDRINA                                         	ADMINISTRACAO                
186893	40.50	AM	MANAUS                                           	ADMINISTRACAO                
224687	40.50	PR	LONDRINA                                         	ADMINISTRACAO                
112505	40.50	PR	LONDRINA                                         	ADMINISTRACAO                
102393	40.50	MT	CUIABA                                           	ADMINISTRACAO                
224450	40.50	MT	CUIABA                                           	ADMINISTRACAO                
214331	40.50	MG	VICOSA                                           	ADMINISTRACAO                
69926	40.30	AM	MANAUS                                           	ADMINISTRACAO                
85358	40.30	AM	MANAUS                                           	ADMINISTRACAO                
283081	40.00	AM	MANAUS                                           	ADMINISTRACAO                
383153	40.00	AM	MANAUS                                           	ADMINISTRACAO                
447123	40.30	PR	CURITIBA                                         	ADMINISTRACAO                
207373	40.30	AM	MANAUS                                           	ADMINISTRACAO                
251484	40.30	AM	MANAUS                                           	ADMINISTRACAO                
107236	40.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
463351	40.30	PR	CURITIBA                                         	ADMINISTRACAO                
413185	40.00	MG	VICOSA                                           	ADMINISTRACAO                
19346	40.00	MG	VICOSA                                           	ADMINISTRACAO                
134103	39.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
429917	39.50	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
203084	39.50	DF	BRASILIA                                         	ADMINISTRACAO                
11450	39.50	MG	VICOSA                                           	ADMINISTRACAO                
419670	39.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
291453	39.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
278763	39.80	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
301300	39.50	AM	MANAUS                                           	ADMINISTRACAO                
298201	39.50	PR	LONDRINA                                         	ADMINISTRACAO                
140962	39.50	AM	MANAUS                                           	ADMINISTRACAO                
53475	39.30	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
249816	39.30	PI	PARNAIBA                                         	ADMINISTRACAO                
25188	39.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
353811	39.00	PI	TERESINA                                         	ADMINISTRACAO                
135750	39.00	PR	LONDRINA                                         	ADMINISTRACAO                
113716	38.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
85432	38.80	DF	BRASILIA                                         	ADMINISTRACAO                
202266	38.80	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
356030	38.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
314937	38.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
36078	38.50	AM	MANAUS                                           	ADMINISTRACAO                
51080	38.50	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
314025	38.50	MG	VICOSA                                           	ADMINISTRACAO                
276824	38.50	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
463351	40.30	PR	CURITIBA                                         	ADMINISTRACAO                
107236	40.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
85432	38.80	DF	BRASILIA                                         	ADMINISTRACAO                
238292	38.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
124494	38.00	DF	BRASILIA                                         	ADMINISTRACAO                
268678	38.00	DF	BRASILIA                                         	ADMINISTRACAO                
248417	37.80	PI	PARNAIBA                                         	ADMINISTRACAO                
381429	37.80	MG	VICOSA                                           	ADMINISTRACAO                
191878	37.50	DF	BRASILIA                                         	ADMINISTRACAO                
191878	37.50	DF	BRASILIA                                         	ADMINISTRACAO                
66354	37.30	DF	BRASILIA                                         	ADMINISTRACAO                
3393	37.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
368900	37.30	AM	MANAUS                                           	ADMINISTRACAO                
228618	37.30	AM	MANAUS                                           	ADMINISTRACAO                
113285	37.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
118861	37.30	AM	MANAUS                                           	ADMINISTRACAO                
114422	37.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
409928	37.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
317654	37.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
5627	37.00	PI	PARNAIBA                                         	ADMINISTRACAO                
255680	37.00	DF	BRASILIA                                         	ADMINISTRACAO                
251426	37.00	AM	MANAUS                                           	ADMINISTRACAO                
266061	36.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
24213	36.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
337091	36.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
59131	36.80	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
162633	36.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
37778	36.50	MT	CUIABA                                           	ADMINISTRACAO                
190351	36.30	DF	BRASILIA                                         	ADMINISTRACAO                
153723	36.30	AM	MANAUS                                           	ADMINISTRACAO                
197975	36.00	AM	MANAUS                                           	ADMINISTRACAO                
364281	42.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
381184	42.30	PR	LONDRINA                                         	ADMINISTRACAO                
102393	40.50	MT	CUIABA                                           	ADMINISTRACAO                
447123	40.30	PR	CURITIBA                                         	ADMINISTRACAO                
140962	39.50	AM	MANAUS                                           	ADMINISTRACAO                
203084	39.50	DF	BRASILIA                                         	ADMINISTRACAO                
85432	38.80	DF	BRASILIA                                         	ADMINISTRACAO                
408321	36.00	AM	MANAUS                                           	ADMINISTRACAO                
408321	36.00	AM	MANAUS                                           	ADMINISTRACAO                
257538	36.00	PR	CURITIBA                                         	ADMINISTRACAO                
219879	36.00	PR	CURITIBA                                         	ADMINISTRACAO                
396530	35.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
2934	35.80	PI	PARNAIBA                                         	ADMINISTRACAO                
363557	35.80	PR	LONDRINA                                         	ADMINISTRACAO                
365545	35.50	AM	MANAUS                                           	ADMINISTRACAO                
159825	35.50	AM	MANAUS                                           	ADMINISTRACAO                
71684	35.50	PR	CURITIBA                                         	ADMINISTRACAO                
61892	35.50	AM	MANAUS                                           	ADMINISTRACAO                
4921	35.30	PI	TERESINA                                         	ADMINISTRACAO                
407932	35.30	PR	LONDRINA                                         	ADMINISTRACAO                
170558	35.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
112564	35.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
294906	35.00	AM	MANAUS                                           	ADMINISTRACAO                
192376	35.00	PR	LONDRINA                                         	ADMINISTRACAO                
311591	35.00	DF	BRASILIA                                         	ADMINISTRACAO                
219126	34.80	AM	MANAUS                                           	ADMINISTRACAO                
170838	34.80	MT	CUIABA                                           	ADMINISTRACAO                
78706	34.50	PR	LONDRINA                                         	ADMINISTRACAO                
368312	34.30	PI	PARNAIBA                                         	ADMINISTRACAO                
45273	34.50	AM	MANAUS                                           	ADMINISTRACAO                
82340	34.00	AM	MANAUS                                           	ADMINISTRACAO                
224240	34.30	AM	MANAUS                                           	ADMINISTRACAO                
173550	34.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
74556	34.30	PI	PARNAIBA                                         	ADMINISTRACAO                
195137	34.00	PR	LONDRINA                                         	ADMINISTRACAO                
233795	34.00	AM	MANAUS                                           	ADMINISTRACAO                
195137	34.00	PR	LONDRINA                                         	ADMINISTRACAO                
297053	34.00	PI	PARNAIBA                                         	ADMINISTRACAO                
57637	33.80	AM	MANAUS                                           	ADMINISTRACAO                
137887	33.80	AM	MANAUS                                           	ADMINISTRACAO                
101991	33.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
458650	33.50	PI	PARNAIBA                                         	ADMINISTRACAO                
332160	33.50	AM	MANAUS                                           	ADMINISTRACAO                
26256	33.50	PR	LONDRINA                                         	ADMINISTRACAO                
205746	33.50	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
85670	33.30	AM	MANAUS                                           	ADMINISTRACAO                
249107	33.30	PI	PARNAIBA                                         	ADMINISTRACAO                
366962	33.30	AM	MANAUS                                           	ADMINISTRACAO                
182746	33.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
12236	33.00	AM	MANAUS                                           	ADMINISTRACAO                
12236	33.00	AM	MANAUS                                           	ADMINISTRACAO                
445958	32.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
349603	32.80	PR	LONDRINA                                         	ADMINISTRACAO                
462658	32.50	AM	MANAUS                                           	ADMINISTRACAO                
400218	32.50	MG	VICOSA                                           	ADMINISTRACAO                
275596	32.50	PR	LONDRINA                                         	ADMINISTRACAO                
167379	32.30	MG	VICOSA                                           	ADMINISTRACAO                
361724	32.30	PR	LONDRINA                                         	ADMINISTRACAO                
219113	32.30	AM	MANAUS                                           	ADMINISTRACAO                
213434	32.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
432322	32.00	PR	LONDRINA                                         	ADMINISTRACAO                
10942	32.00	DF	BRASILIA                                         	ADMINISTRACAO                
435142	32.00	AM	MANAUS                                           	ADMINISTRACAO                
304166	32.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
10942	32.00	DF	BRASILIA                                         	ADMINISTRACAO                
360424	32.00	PR	LONDRINA                                         	ADMINISTRACAO                
455789	32.00	PI	PARNAIBA                                         	ADMINISTRACAO                
232317	31.80	PI	PARNAIBA                                         	ADMINISTRACAO                
85344	31.80	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
29891	31.50	MG	VICOSA                                           	ADMINISTRACAO                
372167	31.50	PR	CURITIBA                                         	ADMINISTRACAO                
183699	31.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
123938	31.50	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
126136	31.50	AM	MANAUS                                           	ADMINISTRACAO                
422511	31.30	AM	MANAUS                                           	ADMINISTRACAO                
113382	31.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
88312	31.30	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
142590	31.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
97052	31.00	AM	MANAUS                                           	ADMINISTRACAO                
333364	31.00	PI	TERESINA                                         	ADMINISTRACAO                
221570	31.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
185865	31.00	PI	PARNAIBA                                         	ADMINISTRACAO                
387585	31.00	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
391346	30.50	AM	MANAUS                                           	ADMINISTRACAO                
129275	30.30	PR	LONDRINA                                         	ADMINISTRACAO                
444180	30.00	PR	LONDRINA                                         	ADMINISTRACAO                
71577	30.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
203779	30.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
171020	29.80	PI	PARNAIBA                                         	ADMINISTRACAO                
171020	29.80	PI	PARNAIBA                                         	ADMINISTRACAO                
47472	29.50	PI	PARNAIBA                                         	ADMINISTRACAO                
25999	29.50	PI	PARNAIBA                                         	ADMINISTRACAO                
47472	29.50	PI	PARNAIBA                                         	ADMINISTRACAO                
25999	29.50	PI	PARNAIBA                                         	ADMINISTRACAO                
214523	29.00	PR	CURITIBA                                         	ADMINISTRACAO                
293831	29.30	AM	MANAUS                                           	ADMINISTRACAO                
258966	28.80	PR	LONDRINA                                         	ADMINISTRACAO                
335198	28.50	PI	PARNAIBA                                         	ADMINISTRACAO                
298783	28.30	PR	CURITIBA                                         	ADMINISTRACAO                
316162	28.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
23133	28.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
293078	28.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
300538	27.80	PR	CURITIBA                                         	ADMINISTRACAO                
317024	27.80	AM	MANAUS                                           	ADMINISTRACAO                
296012	27.80	PR	LONDRINA                                         	ADMINISTRACAO                
111954	27.50	MT	CUIABA                                           	ADMINISTRACAO                
73822	27.50	PI	PARNAIBA                                         	ADMINISTRACAO                
362081	27.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
343392	27.50	PI	TERESINA                                         	ADMINISTRACAO                
323220	27.30	PI	PARNAIBA                                         	ADMINISTRACAO                
413253	27.30	AM	MANAUS                                           	ADMINISTRACAO                
324897	27.00	MG	VICOSA                                           	ADMINISTRACAO                
322422	26.80	AM	MANAUS                                           	ADMINISTRACAO                
143639	26.30	PR	CURITIBA                                         	ADMINISTRACAO                
119835	26.30	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
318273	26.30	PI	TERESINA                                         	ADMINISTRACAO                
356030	38.80	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
304166	32.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
113382	31.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
296012	27.80	PR	LONDRINA                                         	ADMINISTRACAO                
471379	26.00	PI	PARNAIBA                                         	ADMINISTRACAO                
471379	26.00	PI	PARNAIBA                                         	ADMINISTRACAO                
229115	25.80	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
5317	25.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
133721	25.30	AM	MANAUS                                           	ADMINISTRACAO                
243219	25.00	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
200441	25.00	AM	MANAUS                                           	ADMINISTRACAO                
292670	25.00	AM	MANAUS                                           	ADMINISTRACAO                
84008	24.80	AM	MANAUS                                           	ADMINISTRACAO                
139918	24.80	AM	MANAUS                                           	ADMINISTRACAO                
398672	24.50	PI	PARNAIBA                                         	ADMINISTRACAO                
386413	24.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
210550	24.50	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
457807	24.30	SE	SAO CRISTOVAO                                    	ADMINISTRACAO                
113892	24.30	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
306088	24.00	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
163079	23.80	MT	PRIMAVERA DO LESTE                               	ADMINISTRACAO                
111657	23.50	PR	SAO JOSE DOS PINHAIS                             	ADMINISTRACAO                
339451	23.50	AM	MANAUS                                           	ADMINISTRACAO                
344756	23.50	AM	MANAUS                                           	ADMINISTRACAO                
408831	23.50	PI	PARNAIBA                                         	ADMINISTRACAO                
471379	26.00	PI	PARNAIBA                                         	ADMINISTRACAO                
84008	24.80	AM	MANAUS                                           	ADMINISTRACAO                
381653	23.50	AM	MANAUS                                           	ADMINISTRACAO                
107733	22.50	AM	MANAUS                                           	ADMINISTRACAO                
107733	22.50	AM	MANAUS                                           	ADMINISTRACAO                
367656	22.50	AM	MANAUS                                           	ADMINISTRACAO                
274212	22.50	AM	MANAUS                                           	ADMINISTRACAO                
